"sale_date","isbn","discount","item_id","order_id"
"30/8/2193","989-28-229-7592-2","","107260-1-1056","107260-33161"
"30/8/2193","989-28-229-6632-6","","107260-39-8324","107260-33162"
"30/8/2193","989-28-229-0197-6","","107260-80-4971","107260-33163"
"30/8/2193","989-28-229-5891-8","0,1","107260-20-130","107260-33164"
"30/8/2193","989-28-229-9769-6","","107260-75-604","107260-33165"
"30/8/2193","989-28-229-1404-4","","107260-80-4998","107260-33166"
"30/8/2193","989-28-229-5891-8","0,1","107260-29-231","107260-33167"
"30/8/2193","989-28-229-1404-4","","107260-1-9083","107260-33168"
"30/8/2193","989-28-229-1404-4","","107260-89-4660","107260-33169"
"30/8/2193","989-28-229-9769-6","","107260-39-7610","107260-33170"
"30/8/2193","989-28-229-1404-4","","107260-61-7484","107260-33171"
"30/8/2193","989-28-229-3157-7","","107260-4-2875","107260-33172"
"30/8/2193","989-28-229-3157-7","","107260-47-5162","107260-33173"
"30/8/2193","989-28-229-6632-6","","107260-28-3514","107260-33174"
"30/8/2193","989-28-79-74374-1","","107260-60-4922","107260-33175"
"30/8/2193","989-28-79-55824-6","","107260-72-4418","107260-33176"
"30/8/2193","989-28-79-23023-4","","107260-91-6162","107260-33177"
"30/8/2193","989-28-79-43574-5","","107260-6-684","107260-33178"
"30/8/2193","989-28-79-74374-1","","107260-62-6065","107260-33179"
"30/8/2193","989-28-79-13801-1","","107260-64-4047","107260-33180"
"30/8/2193","989-28-79-13801-1","","107260-25-7544","107260-33181"
"30/8/2193","989-28-79-91028-0","","107260-75-2167","107260-33182"
"30/8/2193","989-28-79-91028-0","","107260-60-618","107260-33183"
"30/8/2193","989-28-79-74374-1","","107260-9-3742","107260-33184"
"30/8/2193","989-28-79-91028-0","","107260-17-4721","107260-33185"
"30/8/2193","989-28-79-74374-1","","107260-1-3022","107260-33186"
"30/8/2193","989-28-79-13801-1","","107260-33-7793","107260-33187"
"30/8/2193","989-28-79-68089-3","0,05","107260-55-5713","107260-33188"
"30/8/2193","989-28-79-23023-4","","107260-97-8475","107260-33189"
"30/8/2193","989-28-79-13801-1","","107260-7-4812","107260-33190"
"30/8/2193","989-28-79-55752-2","","107260-24-23","107260-33191"
"30/8/2193","989-28-79-74374-1","","107260-56-1470","107260-33192"
"30/8/2193","989-28-79-26824-4","","107260-87-9602","107260-33193"
"30/8/2193","989-28-79-40897-8","","107260-86-9367","107260-33194"
"30/8/2193","989-28-79-26824-4","","107260-15-6766","107260-33195"
"30/8/2193","989-28-79-71565-6","","107260-58-4405","107260-33196"
"30/8/2193","989-28-79-26824-4","","107260-13-984","107260-33197"
"30/8/2193","989-28-79-13801-1","","107260-17-5991","107260-33198"
"30/8/2193","989-28-79-68089-3","0,05","107260-31-8447","107260-33199"
"30/8/2193","989-28-79-23023-4","","107260-18-2724","107260-33200"
"30/8/2193","989-28-79-23023-4","","107260-43-3089","107260-33201"
"30/8/2193","989-28-79-26824-4","","107260-98-2983","107260-33202"
"30/8/2193","989-28-79-13801-1","","107260-54-618","107260-33203"
"30/8/2193","989-28-79-40897-8","","107260-61-9779","107260-33204"
"30/8/2193","989-28-79-74374-1","","107260-77-4194","107260-33205"
"30/8/2193","989-28-79-91028-0","","107260-91-8978","107260-33206"
"30/8/2193","989-28-79-26824-4","","107260-13-2843","107260-33207"
"30/8/2193","989-28-79-55824-6","","107260-65-3879","107260-33208"
"30/8/2193","989-28-79-26824-4","","107260-9-4841","107260-33209"
"30/8/2193","989-28-79-68089-3","0,05","107260-52-173","107260-33210"
"30/8/2193","989-28-79-91028-0","","107260-22-7934","107260-33211"
"30/8/2193","989-28-79-13801-1","","107260-56-6958","107260-33212"
"30/8/2193","989-28-79-13801-1","","107260-98-5445","107260-33213"
"30/8/2193","989-28-79-13801-1","","107260-35-3969","107260-33214"
"30/8/2193","989-28-79-13801-1","","107260-40-3254","107260-33215"
"30/8/2193","989-28-79-74374-1","","107260-95-4180","107260-33216"
"30/8/2193","989-28-79-23023-4","","107260-98-8124","107260-33217"
"30/8/2193","989-28-79-23023-4","","107260-40-2892","107260-33218"
"30/8/2193","989-28-79-13801-1","","107260-32-2726","107260-33219"
"30/8/2193","989-28-79-13801-1","","107260-37-6827","107260-33220"
"30/8/2193","989-28-79-91028-0","","107260-1-6969","107260-33221"
"30/8/2193","989-28-79-13801-1","","107260-12-3708","107260-33222"
"30/8/2193","989-28-79-91028-0","","107260-67-5689","107260-33223"
"30/8/2193","989-28-79-40897-8","","107260-69-6637","107260-33224"
"30/8/2193","989-28-79-13801-1","","107260-32-1092","107260-33225"
"30/8/2193","989-28-79-26824-4","","107260-96-1984","107260-33226"
"30/8/2193","989-28-79-71565-6","","107260-34-9313","107260-33227"
"30/8/2193","989-28-79-13801-1","","107260-56-729","107260-33228"
"30/8/2193","989-28-79-23023-4","","107260-74-7666","107260-33229"
"30/8/2193","989-28-79-23023-4","","107260-9-8568","107260-33230"
"30/8/2193","989-28-79-23023-4","","107260-86-9802","107260-33231"
"30/8/2193","989-28-79-26824-4","","107260-18-1971","107260-33232"
"30/8/2193","989-28-79-51397-9","","107260-37-8224","107260-33233"
"30/8/2193","989-28-79-26824-4","","107260-43-7088","107260-33234"
"30/8/2193","989-28-79-74374-1","","107260-90-6253","107260-33235"
"30/8/2193","989-28-79-13801-1","","107260-88-897","107260-33236"
"30/8/2193","989-28-79-40897-8","","107260-76-1657","107260-33237"
"30/8/2193","989-28-79-71565-6","","107260-38-6608","107260-33238"
"30/8/2193","989-28-79-82339-9","","107260-55-7257","107260-33239"
"30/8/2193","989-28-79-71565-6","","107260-59-9335","107260-33240"
"30/8/2193","989-28-79-13801-1","","107260-87-3539","107260-33241"
"30/8/2193","989-28-79-74374-1","","107260-28-3360","107260-33242"
"30/8/2193","989-28-79-23023-4","","107260-1-4549","107260-33243"
"30/8/2193","989-28-79-44730-4","","107260-24-243","107260-33244"
"30/8/2193","989-28-79-26824-4","","107260-70-9906","107260-33245"
"30/8/2193","989-28-79-74374-1","","107260-7-8791","107260-33246"
"30/8/2193","989-28-79-51397-9","","107260-90-1027","107260-33247"
"30/8/2193","989-28-79-74374-1","","107260-65-9280","107260-33248"
"30/8/2193","989-28-79-68089-3","0,05","107260-84-7314","107260-33249"
"30/8/2193","989-28-79-74374-1","","107260-41-5629","107260-33250"
"30/8/2193","989-28-79-23023-4","","107260-83-107","107260-33251"
"30/8/2193","989-28-79-13801-1","","107260-99-1470","107260-33252"
"30/8/2193","989-28-79-74374-1","","107260-81-882","107260-33254"
"30/8/2193","989-28-79-68089-3","0,05","107260-42-8613","107260-33255"
"30/8/2193","989-28-79-74374-1","","107260-85-983","107260-33256"
"30/8/2193","989-28-79-71565-6","","107260-90-5340","107260-33257"
"30/8/2193","989-28-79-13801-1","","107260-24-3320","107260-33258"
"30/8/2193","989-28-79-23023-4","","107260-22-2369","107260-33259"
"30/8/2193","989-28-79-13801-1","","107260-43-4410","107260-33260"
"30/8/2193","989-28-79-13801-1","","107260-76-3747","107260-33261"
"30/8/2193","989-28-79-26824-4","","107260-82-379","107260-33262"
"30/8/2193","989-28-79-26824-4","","107260-88-5857","107260-33263"
"30/8/2193","989-28-79-23023-4","","107260-89-3690","107260-33264"
"30/8/2193","989-28-79-55824-6","","107260-39-6922","107260-33265"
"30/8/2193","989-28-79-16808-7","","107260-66-906","107260-33266"
"30/8/2193","989-28-79-23023-4","","107260-16-573","107260-33267"
"30/8/2193","989-28-79-23023-4","","107260-90-8542","107260-33268"
"30/8/2193","989-28-3705-222-9","","107260-45-3581","107260-33269"
"30/8/2193","989-28-79-03683-6","","107260-88-7939","107260-33270"
"30/8/2193","989-28-3705-222-9","","107260-68-5294","107260-33271"
"30/8/2193","989-28-3705-222-9","","107260-19-9229","107260-33272"
"30/8/2193","989-28-3705-205-2","","107260-55-9539","107260-33273"
"30/8/2193","989-28-3705-222-9","","107260-34-983","107260-33274"
"30/8/2193","989-28-3705-222-9","","107260-36-8782","107260-33275"
"30/8/2193","989-28-3705-492-6","","107260-61-1176","107260-33276"
"30/8/2193","989-28-3705-222-9","","107260-81-9307","107260-33277"
"30/8/2193","989-28-3705-492-6","","107260-49-2714","107260-33278"
"30/8/2193","989-28-3705-222-9","","107260-10-7805","107260-33279"
"30/8/2193","989-28-3705-222-9","","107260-30-2073","107260-33280"
"30/8/2193","989-28-3705-222-9","","107260-37-5093","107260-33281"
"30/8/2193","989-28-3705-222-9","","107260-14-7897","107260-33282"
"30/8/2193","989-28-3705-222-9","","107260-35-8537","107260-33283"
"30/8/2193","989-28-79-74374-1","","107260-65-1010","107260-33284"
"30/8/2193","989-28-79-91028-0","","107260-83-9490","107260-33285"
"30/8/2193","989-28-3705-649-4","","107260-18-3714","107260-33286"
"30/8/2193","989-28-3705-007-2","","107260-39-6883","107260-33286"
"30/8/2193","989-28-3705-007-2","","107260-16-5507","107260-33287"
"30/8/2193","989-28-79-86624-2","","107260-67-2602","107260-33287"
"30/8/2193","989-28-79-82125-8","","107260-24-4136","107260-33288"
"30/8/2193","989-28-79-05670-4","","107260-99-4833","107260-33288"
"30/8/2193","989-28-79-13871-4","","107260-6-9181","107260-33289"
"30/8/2193","989-28-79-13871-4","","107260-90-9419","107260-33289"
"30/8/2193","989-28-79-05670-4","","107260-11-7612","107260-33290"
"30/8/2193","989-28-79-05670-4","","107260-66-5601","107260-33290"
"30/8/2193","989-28-79-13871-4","","107260-28-4294","107260-33291"
"30/8/2193","989-28-79-13871-4","","107260-83-5660","107260-33291"
"30/8/2193","989-28-654-6033-1","","107260-50-8894","107260-33292"
"30/8/2193","989-28-229-7592-2","","107260-58-2315","107260-33292"
"30/8/2193","989-28-229-3157-7","","107260-18-2752","107260-33293"
"30/8/2193","989-28-79-36485-4","","107260-68-3820","107260-33293"
"30/8/2193","989-28-79-23023-4","","107260-3-4134","107260-33294"
"30/8/2193","989-28-79-74374-1","","107260-65-6533","107260-33294"
"30/8/2193","989-28-79-26824-4","","107260-20-2082","107260-33295"
"30/8/2193","989-28-79-13801-1","","107260-46-463","107260-33295"
"30/8/2193","989-28-79-71565-6","","107260-95-534","107260-33296"
"30/8/2193","989-28-79-40897-8","","107260-99-9732","107260-33296"
"30/8/2193","989-28-79-74374-1","","107260-27-5805","107260-33297"
"30/8/2193","989-28-79-55824-6","","107260-72-2223","107260-33297"
"30/8/2193","989-28-3705-222-9","","107260-49-9664","107260-33298"
"30/8/2193","989-28-79-26824-4","","107260-85-3948","107260-33298"
"30/8/2193","989-28-3705-222-9","","107260-2-7871","107260-33299"
"30/8/2193","989-28-3705-222-9","","107260-50-6838","107260-33299"
"30/8/2193","989-28-79-45675-7","","107260-35-2286","107260-33300"
"30/8/2193","989-28-79-13801-1","","107260-3-804","107260-33300"
"30/8/2193","989-28-79-45675-7","","107260-71-9059","107260-33300"
"30/8/2193","989-28-654-2620-7","","107260-12-8880","107260-33301"
"30/8/2193","989-28-79-55824-6","","107260-14-1026","107260-33301"
"30/8/2193","989-28-654-0127-3","","107260-31-1198","107260-33301"
"30/8/2193","989-28-229-5891-8","0,1","107260-71-488","107260-33302"
"30/8/2193","989-28-229-6632-6","","107260-12-8846","107260-33302"
"30/8/2193","989-28-79-13801-1","","107260-28-6119","107260-33302"
"30/8/2193","989-28-229-3157-7","","107260-43-4796","107260-33303"
"30/8/2193","989-28-79-13801-1","","107260-49-7384","107260-33303"
"30/8/2193","989-28-229-7592-2","","107260-91-8407","107260-33303"
"30/8/2193","989-28-79-55824-6","","107260-19-1475","107260-33304"
"30/8/2193","989-28-79-71565-6","","107260-73-3106","107260-33304"
"30/8/2193","989-28-79-44730-4","","107260-83-9210","107260-33304"
"30/8/2193","989-28-79-13801-1","","107260-34-6304","107260-33305"
"30/8/2193","989-28-79-82197-5","","107260-51-6571","107260-33305"
"30/8/2193","989-28-3705-222-9","","107260-86-9588","107260-33305"
"30/8/2193","989-28-79-82125-8","","107260-24-4135","107260-33306"
"30/8/2193","989-28-79-05670-4","","107260-28-6248","107260-33306"
"30/8/2193","989-28-79-69807-2","","107260-57-9395","107260-33306"
"30/8/2193","989-28-79-71565-6","","107260-99-704","107260-33306"
"30/8/2193","989-28-79-13801-1","","107260-18-8587","107260-33307"
"30/8/2193","989-28-79-05670-4","","107260-33-2364","107260-33307"
"31/8/2193","989-28-654-5018-9","0,15","107261-1-4361","107260-33364"
"31/8/2193","989-28-3705-138-3","","107261-22-1585","107261-33308"
"31/8/2193","989-28-3705-152-9","","107261-50-7442","107261-33309"
"31/8/2193","989-28-3705-007-2","","107261-30-8286","107261-33310"
"31/8/2193","989-28-3705-007-2","","107261-37-4459","107261-33311"
"31/8/2193","989-28-3705-007-2","","107261-14-9394","107261-33312"
"31/8/2193","989-28-3705-007-2","","107261-54-5410","107261-33313"
"31/8/2193","989-28-3705-007-2","","107261-18-2295","107261-33314"
"31/8/2193","989-28-3705-987-7","","107261-29-6185","107261-33315"
"31/8/2193","989-28-3705-007-2","","107261-52-2912","107261-33316"
"31/8/2193","989-28-3705-966-2","","107261-88-2604","107261-33317"
"31/8/2193","989-28-3705-007-2","","107261-79-9668","107261-33318"
"31/8/2193","989-28-3705-583-1","","107261-81-223","107261-33319"
"31/8/2193","989-28-3705-007-2","","107261-54-9603","107261-33320"
"31/8/2193","989-28-3705-007-2","","107261-25-8284","107261-33321"
"31/8/2193","989-28-3705-987-7","","107261-38-9793","107261-33322"
"31/8/2193","989-28-3705-987-7","","107261-10-2431","107261-33323"
"31/8/2193","989-28-3705-007-2","","107261-37-1044","107261-33324"
"31/8/2193","989-28-3705-987-7","","107261-70-6450","107261-33325"
"31/8/2193","989-28-3705-007-2","","107261-79-4646","107261-33326"
"31/8/2193","989-28-3705-007-2","","107261-27-6025","107261-33327"
"31/8/2193","989-28-3705-987-7","","107261-66-3342","107261-33328"
"31/8/2193","989-28-3705-007-2","","107261-50-8872","107261-33329"
"31/8/2193","989-28-3705-966-2","","107261-14-9724","107261-33330"
"31/8/2193","989-28-3705-007-2","","107261-9-3530","107261-33331"
"31/8/2193","989-28-3705-007-2","","107261-7-8725","107261-33332"
"31/8/2193","989-28-3705-987-7","","107261-40-2830","107261-33333"
"31/8/2193","989-28-3705-007-2","","107261-23-6480","107261-33334"
"31/8/2193","989-28-3705-007-2","","107261-2-172","107261-33335"
"31/8/2193","989-28-3705-592-3","","107261-68-2020","107261-33336"
"31/8/2193","989-28-3705-775-0","","107261-7-1387","107261-33337"
"31/8/2193","989-28-3705-007-2","","107261-38-729","107261-33338"
"31/8/2193","989-28-3705-369-1","","107261-64-294","107261-33339"
"31/8/2193","989-28-3705-007-2","","107261-64-7878","107261-33340"
"31/8/2193","989-28-3705-007-2","","107261-43-2918","107261-33341"
"31/8/2193","989-28-79-61125-5","","107261-46-5804","107261-33342"
"31/8/2193","989-28-79-18127-7","","107261-71-321","107261-33343"
"31/8/2193","989-28-79-16826-1","","107261-74-9704","107261-33344"
"31/8/2193","989-28-79-07610-8","","107261-43-9974","107261-33345"
"31/8/2193","989-28-79-45675-7","","107261-24-1766","107261-33346"
"31/8/2193","989-28-79-61125-5","","107261-22-5376","107261-33347"
"31/8/2193","989-28-79-32105-5","","107261-1-8861","107261-33348"
"31/8/2193","989-28-79-01991-4","","107261-74-3458","107261-33349"
"31/8/2193","989-28-79-21991-8","","107261-68-169","107261-33350"
"31/8/2193","989-28-79-61125-5","","107261-23-5326","107261-33351"
"31/8/2193","989-28-79-01991-4","","107261-31-8639","107261-33352"
"31/8/2193","989-28-79-01991-4","","107261-97-9037","107261-33353"
"31/8/2193","989-28-79-16826-1","","107261-58-6901","107261-33354"
"31/8/2193","989-28-79-04510-4","","107261-60-4171","107261-33355"
"31/8/2193","989-28-79-86624-2","","107261-40-3803","107261-33356"
"31/8/2193","989-28-79-45675-7","","107261-77-2999","107261-33357"
"31/8/2193","989-28-79-45675-7","","107261-80-665","107261-33358"
"31/8/2193","989-28-79-45675-7","","107261-96-3720","107261-33359"
"31/8/2193","989-28-79-04510-4","","107261-68-2202","107261-33360"
"31/8/2193","989-28-654-0127-3","","107261-90-235","107261-33361"
"31/8/2193","989-28-654-5018-9","0,15","107261-1-4953","107261-33362"
"31/8/2193","989-28-654-7965-4","","107261-12-8210","107261-33363"
"31/8/2193","989-28-654-0127-3","","107261-26-2141","107261-33365"
"31/8/2193","989-28-79-05670-4","","107261-13-1512","107261-33366"
"31/8/2193","989-28-79-82749-6","","107261-19-6422","107261-33367"
"31/8/2193","989-28-79-13871-4","","107261-33-4032","107261-33368"
"31/8/2193","989-28-79-69807-2","","107261-72-4399","107261-33369"
"31/8/2193","989-28-79-13871-4","","107261-44-3679","107261-33370"
"31/8/2193","989-28-79-13871-4","","107261-21-2357","107261-33371"
"31/8/2193","989-28-79-82125-8","","107261-85-7288","107261-33372"
"31/8/2193","989-28-79-69807-2","","107261-45-253","107261-33373"
"31/8/2193","989-28-79-69807-2","","107261-72-4398","107261-33374"
"31/8/2193","989-28-79-13871-4","","107261-11-9837","107261-33375"
"31/8/2193","989-28-79-69807-2","","107261-62-756","107261-33376"
"31/8/2193","989-28-79-82125-8","","107261-85-7287","107261-33377"
"31/8/2193","989-28-79-05670-4","","107261-74-8487","107261-33378"
"31/8/2193","989-28-79-82125-8","","107261-43-6051","107261-33379"
"31/8/2193","989-28-79-05670-4","","107261-67-3320","107261-33380"
"31/8/2193","989-28-79-69807-2","","107261-90-6054","107261-33381"
"31/8/2193","989-28-79-82749-6","","107261-19-6421","107261-33382"
"31/8/2193","989-28-79-82125-8","","107261-22-892","107261-33383"
"31/8/2193","989-28-79-13871-4","","107261-61-5610","107261-33384"
"31/8/2193","989-28-79-13871-4","","107261-21-2356","107261-33385"
"31/8/2193","989-28-79-69807-2","","107261-62-755","107261-33386"
"31/8/2193","989-28-79-13871-4","","107261-95-3010","107261-33387"
"31/8/2193","989-28-79-82125-8","","107261-22-891","107261-33388"
"31/8/2193","989-28-79-13871-4","","107261-61-5609","107261-33389"
"31/8/2193","989-28-79-13871-4","","107261-44-3678","107261-33390"
"31/8/2193","989-28-79-69807-2","","107261-69-1036","107261-33391"
"31/8/2193","989-28-79-69807-2","","107261-36-4840","107261-33392"
"31/8/2193","989-28-79-22562-9","","107261-4-5966","107261-33393"
"31/8/2193","989-28-79-13871-4","","107261-33-4031","107261-33394"
"31/8/2193","989-28-79-13871-4","","107261-95-3009","107261-33395"
"31/8/2193","989-28-79-69807-2","","107261-26-4539","107261-33396"
"31/8/2193","989-28-79-69807-2","","107261-26-4538","107261-33397"
"31/8/2193","989-28-79-13871-4","","107261-47-1245","107261-33398"
"31/8/2193","989-28-79-22562-9","","107261-91-483","107261-33399"
"31/8/2193","989-28-79-69807-2","","107261-45-252","107261-33400"
"31/8/2193","989-28-79-69807-2","","107261-36-4839","107261-33401"
"31/8/2193","989-28-654-0047-4","","107261-58-8202","107261-33402"
"31/8/2193","989-28-654-9826-6","","107261-97-1841","107261-33403"
"31/8/2193","989-28-654-0047-4","","107261-11-8232","107261-33404"
"31/8/2193","989-28-654-6507-7","","107261-38-7364","107261-33405"
"31/8/2193","989-28-654-0047-4","","107261-49-7188","107261-33406"
